; "SupportedThreads",24,"UsedThreads",24,"TotalMemory",270192963584,"PlanRigor","measure","PlanTimeLimit [s]","None","NumberWarmups",2,"NumberWarmRuns",10,"NumberTotalRuns",12,"ErrorBound",1e-05,"CurrentTime",1529505324,"CurrentTimeLocal","Wed Jun 20 16:35:24 2018","Hostname","c02n08","gearshifft","0.3.0"
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,10,69,"Success",0.000343,0.019386,0.01514,0.005379,0.030879,0.029085,0.006022,0.00666,0.113229,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",19,361,0,11,69,"Success",0.000407,0.019576,0.015256,0.005294,0.032073,0.02931,0.006072,0.006589,0.11491,54872,0,54872,7.2166079914e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,0,70,"Warmup",0.000596,0.032897,0.026136,0.091546,0.717272,0.477994,0.172193,0.009847,1.528972,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,1,70,"Warmup",0.000472,0.031512,0.023845,0.139806,0.499692,0.479277,0.173321,0.008642,1.356959,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,2,70,"Success",0.000456,0.030267,0.024006,0.141272,0.514479,0.493725,0.17297,0.008965,1.386551,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,3,70,"Success",0.000448,0.029513,0.023036,0.144818,0.503576,0.482509,0.173441,0.008913,1.36663,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,4,70,"Success",0.000421,0.029803,0.022702,0.140135,0.515857,0.493685,0.177668,0.008601,1.389261,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,5,70,"Success",0.000424,0.029802,0.022749,0.139665,0.51498,0.488568,0.17267,0.00883,1.378051,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,6,70,"Success",0.000403,0.029266,0.023214,0.139902,0.513948,0.48926,0.173444,0.009,1.378823,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,7,70,"Success",0.000424,0.029395,0.023654,0.139723,0.502318,0.481741,0.172945,0.009284,1.359859,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,8,70,"Success",0.000402,0.02911,0.023828,0.140228,0.504647,0.481861,0.173785,0.009199,1.363435,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,9,70,"Success",0.000392,0.029315,0.022759,0.145762,0.503845,0.48998,0.17361,0.00879,1.374844,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,10,70,"Success",0.000428,0.029703,0.023509,0.140775,0.506012,0.482218,0.178186,0.008922,1.370134,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,361,0,11,70,"Success",0.00039,0.029068,0.023178,0.13987,0.51871,0.494537,0.172957,0.008882,1.387976,1042568,0,1042568,7.4731924238e-08,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,0,71,"Warmup",0.007353,0.218962,0.201357,9.832937,8.590064,8.42968,2.681743,0.011085,29.974177,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,1,71,"Warmup",0.001562,0.223836,0.196665,1.753032,8.574597,8.433002,2.716908,0.009888,21.910391,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,2,71,"Success",0.001325,0.234663,0.198631,1.753275,8.568804,8.424195,2.719993,0.01082,21.912418,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,3,71,"Success",0.001365,0.222361,0.195328,1.765819,8.576375,8.430353,2.726864,0.010788,21.929804,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,4,71,"Success",0.001642,0.221152,0.192144,1.763032,8.561435,8.426799,2.718508,0.010713,21.896345,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,5,71,"Success",0.00122,0.220842,0.205408,1.749173,8.566995,8.424249,2.721667,0.010123,21.900406,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,6,71,"Success",0.001212,0.221313,0.194507,1.766048,8.548146,8.466907,2.717825,0.010328,21.926886,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,7,71,"Success",0.000913,4.634671,0.209726,1.753255,10.776423,8.485908,2.680857,0.011497,28.554096,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,8,71,"Success",0.001615,0.229263,0.197391,1.737083,8.570818,8.498821,2.664738,0.010801,21.91135,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,9,71,"Success",0.001274,0.239156,0.199752,1.72644,8.564951,8.503476,2.662627,0.010283,21.908579,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,10,71,"Success",0.001044,0.224604,0.189778,1.734921,8.597698,8.490298,2.668325,0.009657,21.91704,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",361,6859,0,11,71,"Success",0.001133,0.229866,0.19494,1.722152,8.601352,8.500035,2.663626,0.009362,21.923122,19808792,0,19808792,1.1246993093e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,0,72,"Warmup",0.006381,0.347172,0.332233,206.011745,241.992912,247.396856,38.27066,20.55973,754.919197,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,1,72,"Warmup",0.006157,0.345467,0.311421,205.899234,220.54117,226.223235,69.360029,38.353462,761.04161,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,2,72,"Success",0.006848,0.34248,0.331238,207.492857,223.814312,231.472817,38.976521,20.583402,723.021844,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,3,72,"Success",0.005789,0.343868,0.323264,207.551192,223.20092,224.353295,38.983903,20.588454,715.352198,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,4,72,"Success",0.006028,0.340159,0.320763,207.442105,224.584712,221.539796,38.963691,20.640365,713.839114,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,5,72,"Success",0.006229,0.341663,0.314289,207.528221,226.036032,223.984923,38.993553,20.602666,717.809523,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,6,72,"Success",0.005775,0.359854,0.309889,207.497753,218.16286,219.781704,38.958093,20.605345,705.6827,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,7,72,"Success",0.0057,0.339736,0.313237,207.648756,218.21629,227.597256,38.973396,20.595048,713.69069,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,8,72,"Success",0.005701,0.342943,0.310012,207.484043,226.375834,221.559112,66.985388,38.543401,761.607822,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,9,72,"Success",0.005464,0.341989,0.328953,207.550674,224.180294,229.142523,38.979969,20.605801,721.137235,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,10,72,"Success",0.005647,0.353019,0.310132,207.503876,243.177911,235.304158,38.933418,20.589097,746.178506,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"oddshape",6859,6859,0,11,72,"Success",0.005788,0.354185,0.310989,207.488346,238.79369,238.857189,38.986051,20.596137,745.393655,376367048,0,376367048,1.1120558012e-07,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,0,0,"Warmup",0.000227,0.001431,0.000654,6.2e-05,0.000103,9.1e-05,3.8e-05,0.000865,0.003773,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,1,0,"Warmup",0.000247,0.00152,0.000672,6.2e-05,0.000126,0.000123,3.8e-05,0.000875,0.003962,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,2,0,"Success",0.000232,0.001433,0.000661,6.5e-05,0.000103,9.1e-05,3.5e-05,0.000867,0.003789,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,3,0,"Success",0.000234,0.001407,0.000644,6.3e-05,0.000104,9.6e-05,3.6e-05,0.000868,0.003749,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,4,0,"Success",0.000227,0.00142,0.000658,6.6e-05,0.000102,9.4e-05,3.8e-05,0.000864,0.003767,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,5,0,"Success",0.000232,0.00141,0.000647,6.7e-05,0.000105,9.1e-05,3.6e-05,0.000866,0.003753,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,6,0,"Success",0.000235,0.001419,0.000643,6.3e-05,0.000104,9.3e-05,3.7e-05,0.000864,0.00376,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,7,0,"Success",0.000233,0.00141,0.000648,6.6e-05,9.9e-05,9.3e-05,3.7e-05,0.000866,0.003753,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,8,0,"Success",0.000226,0.001411,0.000655,6.2e-05,0.000105,9.6e-05,3.3e-05,0.000862,0.003749,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,9,0,"Success",0.000236,0.001407,0.00065,6.4e-05,9.9e-05,9.5e-05,3.6e-05,0.00086,0.003748,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,10,0,"Success",0.000237,0.001401,0.00065,6.2e-05,0.000103,9.4e-05,3.8e-05,0.000866,0.003755,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,2,0,11,0,"Success",0.000227,0.001431,0.000648,6.1e-05,0.000102,9.1e-05,3.9e-05,0.00086,0.003764,32,0,32,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,0,1,"Warmup",0.000444,0.026551,0.001684,0.000157,0.007883,0.002098,7e-05,0.001697,0.04097,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,1,1,"Warmup",0.00026,0.003066,0.001322,5.7e-05,0.000829,0.000405,5.9e-05,0.001446,0.007771,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,2,1,"Success",0.000253,0.002587,0.001243,5.8e-05,0.000727,0.000315,5e-05,0.001363,0.006892,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,3,1,"Success",0.000247,0.002606,0.001193,5.7e-05,0.000714,0.000282,4.2e-05,0.001352,0.00679,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,4,1,"Success",0.000241,0.002582,0.001196,5.7e-05,0.000681,0.000286,3.5e-05,0.001357,0.006719,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,5,1,"Success",0.000252,0.002542,0.001209,5.8e-05,0.00067,0.000287,3.6e-05,0.001359,0.006699,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,6,1,"Success",0.000246,0.002538,0.001206,5.7e-05,0.000665,0.000283,3.6e-05,0.001345,0.006665,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,7,1,"Success",0.000314,0.002847,0.001235,5.7e-05,0.000728,0.000369,4.2e-05,0.001366,0.007255,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,8,1,"Success",0.00025,0.002527,0.001195,5.7e-05,0.000619,0.00028,3.8e-05,0.001334,0.00658,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,9,1,"Success",0.00024,0.002551,0.001192,5.5e-05,0.000621,0.000278,3.5e-05,0.00135,0.006603,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,10,1,"Success",0.000251,0.002541,0.001208,5.7e-05,0.000627,0.00028,3.5e-05,0.001348,0.006624,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",2,4,0,11,1,"Success",0.000253,0.002539,0.001234,5.5e-05,0.000618,0.000285,3.5e-05,0.001345,0.006647,64,0,64,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,0,2,"Warmup",0.000407,0.002182,0.000691,0.000172,0.641818,0.174557,0.000257,0.001884,0.822405,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,1,2,"Warmup",0.000443,0.002337,0.000731,0.000126,0.000273,0.000217,7.2e-05,0.000889,0.005462,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,2,2,"Success",0.000335,0.001566,0.00071,8.1e-05,0.000172,0.000156,5.7e-05,0.000882,0.004302,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,3,2,"Success",0.00032,0.001519,0.000688,8e-05,0.000181,0.000113,5.9e-05,0.000892,0.00416,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,4,2,"Success",0.000316,0.001538,0.000713,7.8e-05,0.000121,0.000115,5.4e-05,0.000884,0.004144,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,5,2,"Success",0.000315,0.00152,0.000706,7.8e-05,0.000116,0.000117,6e-05,0.000883,0.004113,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,6,2,"Success",0.000329,0.001517,0.000703,8e-05,0.000118,0.000114,5.5e-05,0.000885,0.004127,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,7,2,"Success",0.000316,0.001517,0.000711,7.7e-05,0.000116,0.000115,5.2e-05,0.000888,0.004107,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,8,2,"Success",0.000307,0.001526,0.000698,8.2e-05,0.000116,0.000117,5.6e-05,0.000887,0.004119,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,9,2,"Success",0.000316,0.001514,0.000719,7.7e-05,0.000116,0.000117,5.5e-05,0.000891,0.004126,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,10,2,"Success",0.000317,0.001503,0.000704,7.6e-05,0.000117,0.000117,6e-05,0.000888,0.004099,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,4,0,11,2,"Success",0.000311,0.00151,0.000708,7.9e-05,0.000115,0.000114,5.4e-05,0.000891,0.004106,128,0,128,0,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,0,3,"Warmup",0.000426,0.004405,0.001542,0.000186,0.001879,0.000743,0.000146,0.001815,0.011543,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,1,3,"Warmup",0.000291,0.002747,0.001358,6.7e-05,0.000931,0.000547,0.000115,0.001543,0.007922,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,2,3,"Success",0.000316,0.002572,0.001352,6.6e-05,0.000858,0.000467,9.6e-05,0.001493,0.00755,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,3,3,"Success",0.000303,0.002636,0.001331,6.5e-05,0.000844,0.000462,8.9e-05,0.001487,0.007533,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,4,3,"Success",0.00031,0.002569,0.001324,6.7e-05,0.000828,0.000434,0.000101,0.00145,0.007384,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,5,3,"Success",0.000304,0.002581,0.00132,6.9e-05,0.000826,0.000433,8.8e-05,0.001423,0.00735,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,6,3,"Success",0.000309,0.00258,0.001334,7e-05,0.000822,0.000435,9e-05,0.001446,0.007392,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,7,3,"Success",0.000304,0.002559,0.001318,7e-05,0.000811,0.000436,0.0001,0.00142,0.007325,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,8,3,"Success",0.000309,0.002549,0.00133,6.8e-05,0.000813,0.000446,9.8e-05,0.001415,0.007324,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,9,3,"Success",0.0003,0.002569,0.001322,6.9e-05,0.000813,0.000431,9.3e-05,0.001406,0.007305,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,10,3,"Success",0.000313,0.002565,0.001337,6.5e-05,0.000822,0.000428,9.2e-05,0.00143,0.007356,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",4,8,0,11,3,"Success",0.000302,0.002572,0.001329,6.8e-05,0.000825,0.000426,9e-05,0.001421,0.007337,256,0,256,5.3526551135e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,0,4,"Warmup",0.000455,0.002447,0.000718,0.00018,0.000402,0.000309,0.000128,0.001048,0.006079,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,1,4,"Warmup",0.000265,0.001626,0.000672,0.000121,0.000196,0.000196,0.000113,0.00089,0.004431,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,2,4,"Success",0.000261,0.001598,0.000642,7.6e-05,0.000186,0.00019,8.3e-05,0.000861,0.004214,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,3,4,"Success",0.00027,0.001573,0.000661,7.7e-05,0.000163,0.000184,8.1e-05,0.000839,0.004161,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,4,4,"Success",0.000329,0.001814,0.000666,7.4e-05,0.011398,0.000194,8.9e-05,0.000938,0.015843,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,5,4,"Success",0.00026,0.001579,0.000653,8.1e-05,0.000156,0.000182,8.1e-05,0.000842,0.004139,512,0,512,5.3100037955e-09,0
"Fftw_mkl_gnuwrapper","Inplace","Complex","float",2,"powerof2",8,8,0,6,4,"Success",0.000271,0.001588,0.000643,8.5e-05,0.000159,0.000187,8e-05,0.000831,0.004149,512,0,512,5.3100037955e-09,0
